file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\db\Proc.java,com.scudata.expression.mfn.db.Proc,class,7,7,0,7,23,5,0,12,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,98,1,1,12,0,5,16,14,40,10,28,7,0,0,0,42,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\db\Query.java,com.scudata.expression.mfn.db.Query,class,9,9,0,9,30,2,0,12,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,115,7,2,17,0,6,18,15,39,13,32,6,0,0,0,44,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\db\Rollback.java,com.scudata.expression.mfn.db.Rollback,class,4,4,0,4,3,2,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,1,0,1,2,0,4,1,3,2,0,0,0,21,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\db\SavePoint.java,com.scudata.expression.mfn.db.SavePoint,class,4,4,0,4,3,2,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,1,0,1,4,0,3,2,3,1,0,0,0,21,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\db\Update.java,com.scudata.expression.mfn.db.Update,class,9,9,0,9,48,2,0,15,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,183,4,5,32,0,3,36,28,74,17,48,4,0,0,0,53,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\dw\Alter.java,com.scudata.expression.mfn.dw.Alter,class,9,9,0,9,17,3,0,15,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,72,1,3,10,0,0,10,5,29,3,20,4,0,0,0,33,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\dw\Append.java,com.scudata.expression.mfn.dw.Append$Anonymous1,anonymous,1,1,0,1,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,-1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\dw\Append.java,com.scudata.expression.mfn.dw.Append,class,14,15,1,14,19,3,0,25,3,0.0,NaN,NaN,3,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,96,4,4,4,2,2,8,6,23,3,18,3,1,0,0,46,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\dw\Attach.java,com.scudata.expression.mfn.dw.Attach,class,9,9,0,9,14,3,0,14,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,2,1,6,1,3,13,9,23,12,19,3,0,0,0,37,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\dw\Cgroups.java,com.scudata.expression.mfn.dw.Cgroups,class,11,11,0,11,19,3,0,13,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,79,2,1,10,0,3,8,11,36,3,22,4,0,0,0,50,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\dw\Create.java,com.scudata.expression.mfn.dw.Create,class,9,9,0,9,38,3,0,27,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,138,2,1,23,3,5,24,13,46,11,36,5,0,0,0,48,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\dw\CreateCuboid.java,com.scudata.expression.mfn.dw.CreateCuboid,class,18,19,1,18,25,3,0,37,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,126,5,6,9,2,1,15,16,47,6,31,3,0,0,0,59,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\dw\CreateCursor.java,com.scudata.expression.mfn.dw.CreateCursor,class,22,23,1,22,72,3,0,37,15,0.0,0.0,0.0,6,4,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,259,12,5,29,0,8,25,30,80,12,60,5,0,0,0,88,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\dw\Delete.java,com.scudata.expression.mfn.dw.Delete,class,5,5,0,5,5,3,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,2,1,0,4,0,3,2,3,2,0,0,0,24,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\dw\Derive.java,com.scudata.expression.mfn.dw.Derive,class,19,20,1,19,34,3,0,30,3,0.0,0.0,0.0,3,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,171,10,3,15,0,0,21,26,68,10,53,5,0,0,0,66,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\dw\Find.java,com.scudata.expression.mfn.dw.Find,class,7,7,0,7,20,3,0,14,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78,2,2,12,1,1,14,9,26,7,20,4,0,0,0,37,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\dw\Icursor.java,com.scudata.expression.mfn.dw.Icursor,class,11,11,0,11,22,3,0,16,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95,3,2,14,0,1,10,19,42,4,27,5,0,0,0,50,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\dw\Import.java,com.scudata.expression.mfn.dw.Import,class,5,5,0,5,5,3,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,13,4,0,2,0,0,0,1,1,0,1,2,0,0,0,23,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\dw\Index.java,com.scudata.expression.mfn.dw.Index,class,10,11,1,10,41,3,0,14,3,0.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,167,12,2,18,6,6,10,19,45,5,26,5,0,0,0,49,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\dw\Memory.java,com.scudata.expression.mfn.dw.Memory,class,9,9,0,9,14,3,0,13,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,46,5,0,9,0,1,1,3,9,0,8,2,0,0,0,34,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\dw\New.java,com.scudata.expression.mfn.dw.New,class,20,22,2,20,32,3,0,31,6,0.0,0.0,0.0,4,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,177,10,4,8,0,0,15,29,75,7,51,4,0,0,0,69,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\dw\News.java,com.scudata.expression.mfn.dw.News,class,19,21,2,19,35,3,0,33,6,0.0,0.0,0.0,4,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,180,9,3,14,0,0,14,25,66,7,52,4,0,0,0,74,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\dw\Rename.java,com.scudata.expression.mfn.dw.Rename,class,5,5,0,5,2,3,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,1,0,1,0,3,0,3,1,0,0,0,23,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\dw\Update.java,com.scudata.expression.mfn.dw.Update,class,11,12,1,11,29,3,0,15,1,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101,1,0,14,3,2,7,6,27,2,16,5,0,0,0,43,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\dw\UpdateMemoryTable.java,com.scudata.expression.mfn.dw.UpdateMemoryTable,class,5,5,0,5,6,2,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,4,0,0,4,1,3,2,3,2,0,0,0,23,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\Create.java,com.scudata.expression.mfn.file.Create,class,11,11,0,11,25,2,0,27,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,96,2,1,16,3,1,9,11,36,4,29,4,0,0,0,53,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\CreateCursor.java,com.scudata.expression.mfn.file.CreateCursor,class,18,19,1,18,72,2,0,24,3,0.0,0.0,0.0,3,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,271,13,4,32,1,10,36,27,96,23,65,5,0,0,0,73,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\Date.java,com.scudata.expression.mfn.file.Date,class,2,2,0,2,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\Exists.java,com.scudata.expression.mfn.file.Exists,class,2,2,0,2,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\Export.java,com.scudata.expression.mfn.file.Export,class,13,14,1,13,41,2,0,27,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,160,1,1,20,2,2,26,15,45,17,33,4,0,0,0,49,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\FileGroupCreate.java,com.scudata.expression.mfn.file.FileGroupCreate,class,5,5,0,5,14,2,0,13,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,60,1,1,9,2,0,8,7,20,4,15,4,0,0,0,36,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\FileGroupOpen.java,com.scudata.expression.mfn.file.FileGroupOpen,class,2,2,0,2,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\FileGroupReset.java,com.scudata.expression.mfn.file.FileGroupReset,class,8,8,0,8,24,2,0,13,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,91,4,0,15,2,1,6,9,30,3,20,4,0,0,0,36,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\FileGroupRollback.java,com.scudata.expression.mfn.file.FileGroupRollback,class,4,4,0,4,3,2,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16,1,1,0,0,0,0,1,4,0,4,2,0,0,0,15,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\FileGroupStructure.java,com.scudata.expression.mfn.file.FileGroupStructure,class,6,6,0,6,1,2,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,1,3,0,3,0,0,0,0,16,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\Import.java,com.scudata.expression.mfn.file.Import,class,7,7,0,7,4,2,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22,3,0,3,0,0,1,0,5,0,4,2,0,0,0,20,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\ISelect.java,com.scudata.expression.mfn.file.ISelect,class,20,21,1,20,125,2,0,42,15,0.0,NaN,NaN,6,5,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,554,18,14,50,13,5,21,87,188,37,111,8,0,0,0,102,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\Name.java,com.scudata.expression.mfn.file.Name,class,2,2,0,2,5,2,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,3,1,0,0,1,2,0,2,2,0,0,0,15,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\Open.java,com.scudata.expression.mfn.file.Open,class,3,3,0,3,3,2,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,1,0,0,0,1,6,0,6,1,0,0,0,19,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\Property.java,com.scudata.expression.mfn.file.Property,class,4,4,0,4,6,2,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,1,2,1,4,0,3,2,3,2,0,0,0,21,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\Query.java,com.scudata.expression.mfn.file.Query,class,7,7,0,7,13,2,0,11,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59,4,1,5,0,4,12,4,19,8,19,3,0,0,0,34,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\Read.java,com.scudata.expression.mfn.file.Read,class,5,5,0,5,12,2,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0,4,1,6,8,9,16,4,11,3,0,0,0,26,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\Reset.java,com.scudata.expression.mfn.file.Reset,class,11,11,0,11,44,2,0,21,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,170,4,0,24,7,5,12,13,53,5,36,4,0,0,0,46,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\Rollback.java,com.scudata.expression.mfn.file.Rollback,class,11,13,2,11,26,2,0,36,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,135,5,1,11,4,1,9,16,37,4,28,5,0,0,0,64,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\Size.java,com.scudata.expression.mfn.file.Size,class,2,2,0,2,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\Sortx.java,com.scudata.expression.mfn.file.Sortx,class,6,6,0,6,13,2,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,1,1,6,0,0,14,4,20,7,15,3,0,0,0,26,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\Structure.java,com.scudata.expression.mfn.file.Structure,class,20,22,2,20,54,2,0,65,26,0.859375,0.0,0.0,8,6,2,2,4,0,6,0,0,0,8,8,0,8,0,0,8,0,5,275,15,12,18,4,2,41,47,103,9,92,4,0,0,0,117,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\Write.java,com.scudata.expression.mfn.file.Write,class,4,4,0,4,4,2,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,1,1,0,4,0,3,2,3,1,0,0,0,20,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\XlsExport.java,com.scudata.expression.mfn.file.XlsExport,class,13,14,1,13,71,2,0,34,3,0.0,NaN,NaN,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,252,4,5,29,5,0,32,33,88,18,53,4,0,0,0,77,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\XlsImport.java,com.scudata.expression.mfn.file.XlsImport,class,7,7,0,7,71,2,0,24,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,210,4,1,27,7,6,37,24,67,9,48,5,0,0,0,68,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\XlsOpen.java,com.scudata.expression.mfn.file.XlsOpen,class,9,10,1,9,19,2,0,12,3,0.0,NaN,NaN,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,5,0,6,1,0,9,2,13,3,10,3,0,0,0,28,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\file\XlsWrite.java,com.scudata.expression.mfn.file.XlsWrite,class,6,6,0,6,15,2,0,12,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,1,0,8,1,2,11,3,14,5,11,4,0,0,0,24,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\Nodes.java,com.scudata.expression.mfn.Nodes,class,5,5,0,5,8,2,0,3,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,2,23,2,0,3,0,0,1,1,4,0,3,1,0,0,0,25,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\op\AttachConj.java,com.scudata.expression.mfn.op.AttachConj,class,8,8,0,8,7,3,0,9,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,4,0,0,2,0,7,1,4,2,0,0,0,31,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\op\AttachDerive.java,com.scudata.expression.mfn.op.AttachDerive,class,17,18,1,17,28,3,0,27,1,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,131,5,2,15,0,4,20,21,58,8,43,4,0,0,0,59,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\op\AttachFJoin.java,com.scudata.expression.mfn.op.AttachFJoin,class,7,7,0,7,6,3,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,37,1,1,3,0,0,4,6,13,2,9,3,0,0,0,31,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\op\AttachGroup.java,com.scudata.expression.mfn.op.AttachGroup,class,11,11,0,11,50,3,0,30,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,211,7,7,34,0,1,49,30,99,27,74,6,0,0,0,67,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\op\AttachGroupn.java,com.scudata.expression.mfn.op.AttachGroupn,class,8,8,0,8,10,3,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,6,0,0,8,3,11,4,10,1,0,0,0,32,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\op\AttachJoin.java,com.scudata.expression.mfn.op.AttachJoin,class,8,8,0,8,29,3,0,14,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,113,4,3,15,0,0,14,16,44,9,27,4,0,0,0,46,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\op\AttachNew.java,com.scudata.expression.mfn.op.AttachNew,class,17,19,2,17,33,3,0,27,6,0.0,0.0,0.0,4,2,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,143,10,2,11,1,2,13,21,60,4,45,4,0,0,0,66,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\op\AttachNews.java,com.scudata.expression.mfn.op.AttachNews,class,17,18,1,17,26,3,0,27,1,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,124,5,2,14,0,2,20,17,54,8,44,4,0,0,0,59,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\op\AttachPJoin.java,com.scudata.expression.mfn.op.AttachPJoin,class,9,9,0,9,39,3,0,13,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,181,1,5,24,0,1,38,27,76,25,48,5,0,0,0,43,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\op\AttachPush.java,com.scudata.expression.mfn.op.AttachPush,class,8,8,0,8,9,3,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,2,1,4,0,2,8,1,11,4,11,3,0,0,0,28,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\op\AttachRegex.java,com.scudata.expression.mfn.op.AttachRegex,class,7,7,0,7,23,3,0,16,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,98,1,1,15,0,2,19,13,38,9,25,3,0,0,0,39,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\op\AttachRename.java,com.scudata.expression.mfn.op.AttachRename,class,4,4,0,4,2,3,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,1,0,0,1,0,4,0,4,1,0,0,0,19,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\op\AttachRun.java,com.scudata.expression.mfn.op.AttachRun,class,6,6,0,6,5,3,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25,3,0,3,0,0,1,0,6,0,6,2,0,0,0,22,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\op\AttachSelect.java,com.scudata.expression.mfn.op.AttachSelect,class,11,11,0,11,9,3,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,4,0,0,6,3,12,3,10,2,0,0,0,35,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\op\AttachSwitch.java,com.scudata.expression.mfn.op.AttachSwitch,class,10,10,0,10,9,3,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,2,2,3,0,0,2,8,21,1,14,2,0,0,0,43,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\record\Array.java,com.scudata.expression.mfn.record.Array,class,5,5,0,5,5,3,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,2,1,2,1,0,0,2,8,0,7,4,0,0,0,23,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\record\Create.java,com.scudata.expression.mfn.record.Create,class,3,3,0,3,1,3,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,11,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\expression\mfn\record\FieldName.java,com.scudata.expression.mfn.record.FieldName,class,5,5,0,5,5,3,0,9,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,1,0,2,5,2,6,4,6,2,0,0,0,25,1,0
